"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"15672","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1661247","14683.3","Collected Revenue"
"15673","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1661247","14683.3","Billed Revenue"
"15674","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1661247","14683.3","Collected Revenue"
"15675","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1661247","14683.3","Billed Revenue"
"15676","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1569852","14683.3","Collected Revenue"
"15677","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1569852","14683.3","Billed Revenue"
"15678","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1569852","14514.17","Collected Revenue"
"15679","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1569852","14514.17","Billed Revenue"
"15680","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1569852","14500.24","Collected Revenue"
"15681","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1569852","1569852","14500.24","Billed Revenue"
"15682","Department of Small Business Services","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2022","2022","1938","1938","13929.6","Unbilled Revenue"
"15683","Department of Small Business Services","Federal Grants and Contracts-Categorical","BROWNFIELD ASSESSMENT & CLEANUP COOP PGM","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2022","2022","0","138742","13784.73","Unbilled Revenue"
"15684","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2020","2022","60602","144166","13708.45","Collected Revenue"
"15685","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","13200","Collected Revenue"
"15686","Department of Small Business Services","Federal Grants and Contracts-Categorical","TRADE ADJUSTMENT ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","LABOR","2022","2022","0","891997","12337.5","Collected Revenue"
"15687","Department of Small Business Services","Federal Grants and Contracts-Categorical","TRADE ADJUSTMENT ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","LABOR","2022","2022","0","891997","12337.5","Billed Revenue"
"15688","Department of Small Business Services","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2022","2022","0","513131","12102.5","Collected Revenue"
"15689","Department of Small Business Services","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2022","2022","0","35778","12061.67","Collected Revenue"
"15690","Department of Small Business Services","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2022","2022","0","35778","12061.67","Billed Revenue"
"15691","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","12000","Collected Revenue"
"15692","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","11573.57","Billed Revenue"
"15693","Department of Small Business Services","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2021","2022","17138","17138","11417","Collected Revenue"
"15694","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","11000","Collected Revenue"
"15695","Department of Small Business Services","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2021","2022","0","22840","10857.88","Collected Revenue"
"15696","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","10560","Collected Revenue"
"15697","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","10419.64","Collected Revenue"
"15698","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","10419.64","Billed Revenue"
"15699","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","10120","Collected Revenue"
"15700","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","10120","Collected Revenue"
"15701","Department of Small Business Services","CHARGES FOR SERVICES","ADMINISTRATIVE SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2022","2022","9855","9855","9855","Collected Revenue"
"15702","Department of Small Business Services","Federal Grants and Contracts-Categorical","BROWNFIELD ASSESSMENT & CLEANUP COOP PGM","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2015","2022","0","46380","9601.68","Accounts Left In Old Year"
"15703","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","8800","Collected Revenue"
"15704","Department of Small Business Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2022","2022","0","0","8766.14","Collected Unearned Revenue Roll"
"15705","Department of Small Business Services","Federal Grants and Contracts-Categorical","TRADE ADJUSTMENT ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","LABOR","2021","2022","0","432357","7500","Collected Revenue"
"15706","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2021","2022","0","124484","7430.25","Collected Revenue"
"15707","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2020","2022","60602","144166","6581.43","Collected Revenue"
"15708","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","6000","Collected Revenue"
"15709","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5900","Collected Revenue"
"15710","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","5886.32","Billed Revenue"
"15711","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","5810.78","Collected Revenue"
"15712","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","5810.78","Billed Revenue"
"15713","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5660","Collected Revenue"
"15714","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5480","Collected Revenue"
"15715","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5470","Collected Revenue"
"15716","Department of Small Business Services","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2021","2022","17138","17138","5427.64","Collected Revenue"
"15717","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","5299.43","Collected Revenue"
"15718","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","5299.43","Billed Revenue"
"15719","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5280","Collected Revenue"
"15720","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5280","Collected Revenue"
"15721","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","5280","Collected Revenue"
"15722","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2021","2022","0","124484","5209.82","Collected Revenue"
"15723","Department of Small Business Services","Federal Grants and Contracts-Categorical","BROWNFIELD ASSESSMENT & CLEANUP COOP PGM","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2022","2022","0","165500","5040","Unbilled Revenue"
"15724","Department of Small Business Services","CHARGES FOR SERVICES","ADMINISTRATIVE SERV TO PUBLIC","General Fund","CITY FUNDS","GENERAL GOVERNMENTAL CHARGES","2022","2022","50000","50000","5000","Collected Revenue"
"15725","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","4960","Collected Revenue"
"15726","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","4880","Collected Revenue"
"15727","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","4800","Collected Revenue"
"15728","Department of Small Business Services","Federal Grants and Contracts-Categorical","BROWNFIELD ASSESSMENT & CLEANUP COOP PGM","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2019","2022","0","187000","4564.28","Collected Revenue"
"15729","Department of Small Business Services","Federal Grants and Contracts-Categorical","BROWNFIELD ASSESSMENT & CLEANUP COOP PGM","General Fund","FEDERAL - OTHER","ENVIRONMENTAL PROTECTION","2022","2022","0","0","4564.28","Collected Unearned Revenue Roll"
"15730","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","4440","Collected Revenue"
"15731","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","4380","Collected Revenue"
"15732","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","3740","Collected Revenue"
"15733","Department of Small Business Services","Federal Grants and Contracts-Categorical","COMMUNITY DEVELOPMENT BLOCK GRANT","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2021","2022","0","197782","3500","Collected Revenue"
"15734","Department of Small Business Services","Federal Grants and Contracts-Categorical","FEMA Sandy A Debris Removal","General Fund","FEDERAL - OTHER","DEPARTMENT of  HOMELAND SECURITY","2017","2022","0","202801","3423","Accounts Left In Old Year"
"15735","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","3080","Collected Revenue"
"15736","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","2980","Collected Revenue"
"15737","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","2955.36","Collected Revenue"
"15738","Department of Small Business Services","State Grants and Contracts-Categorical","VOCATIONAL EDUCATION","General Fund","STATE","EDUCATION","2022","2022","82989","82989","2955.36","Billed Revenue"
"15739","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","2820","Collected Revenue"
"15740","Department of Small Business Services","LICENS. PERM. PRIV, FRANCHISES","PERMITS - GENERAL","General Fund","CITY FUNDS","PERMITS","2022","2022","100000","100000","2740","Collected Revenue"
