"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"8931","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","18849277","21349277","-3117426.07","Billed Revenue"
"8932","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","11356817","-3183125","Collected Unearned Revenue Roll"
"8933","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-3202405","Collected Unearned Revenue Roll"
"8934","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","18849277","22507003","-3202405","Billed Revenue"
"8935","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2020","20551332","20551332","-3383476.99","Billed Revenue"
"8936","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","18849277","19949277","-3757685.15","Billed Revenue"
"8937","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-3757685.15","Collected Unearned Revenue Roll"
"8938","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-3835273.84","Collected Unearned Revenue Roll"
"8939","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-3835273.84","Billed Revenue"
"8940","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-4118604.21","Billed Revenue"
"8941","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4118604.21","Collected Unearned Revenue Roll"
"8942","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-4286681.41","Billed Revenue"
"8943","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4515295.97","Collected Unearned Revenue Roll"
"8944","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","10270814","10270814","-4515295.97","Billed Revenue"
"8945","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2019","2020","10509762","10820867","-4573081","Collected Unearned Revenue Roll"
"8946","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4991774.57","Billed Revenue"
"8947","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2020","2020","10072924","10072924","-4991774.57","Collected Unearned Revenue Roll"
"8948","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","18849277","19949277","-6149230.68","Billed Revenue"
"8949","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-6149230.68","Collected Unearned Revenue Roll"
"8950","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-6317515.12","Collected Unearned Revenue Roll"
"8951","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","18849277","21349277","-6317515.12","Billed Revenue"
"8952","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","20551332","20551332","-7787792.85","Billed Revenue"
"8953","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","20551332","20551332","-8092433","Collected Unearned Revenue Roll"
"8954","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","20551332","20551332","-8092433","Billed Revenue"
"8955","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2020","2020","10509762","10509762","-9843458.16","Collected Unearned Revenue Roll"
"8956","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2020","2020","18546806","18546806","-9843458.16","Billed Revenue"
"8957","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2020","20551332","20551332","-10378982.43","Billed Revenue"
"8958","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","20551332","20551332","17900254.75","Billed Revenue"
"8959","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","17339222","Collected Unearned Revenue Roll"
"8960","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","14922472.14","Collected Revenue"
"8961","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","14922472.14","Billed Revenue"
"8962","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","20551332","20551332","12153362","Collected Revenue"
"8963","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","11137365","Collected Unearned Revenue Roll"
"8964","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","11101553","Collected Unearned Revenue Roll"
"8965","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","8713699.16","Collected Revenue"
"8966","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2021","10072924","10072924","8713699.16","Billed Revenue"
"8967","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","8433723","Billed Revenue"
"8968","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","8433723","Accounts Left In Old Year"
"8969","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","8349011.09","Collected Revenue"
"8970","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","8349011.09","Billed Revenue"
"8971","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","6558116.67","Billed Revenue"
"8972","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","20551332","20551332","5882348","Billed Revenue"
"8973","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE XX SOC.SERV.BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","20551332","20551332","5882348","Collected Revenue"
"8974","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","5868041.59","Billed Revenue"
"8975","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","18849277","22507003","5343143.77","Accounts Left In Old Year"
"8976","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","5250598","Collected Unearned Revenue Roll"
"8977","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","4838209.75","Collected Unearned Revenue Roll"
"8978","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","4661226","Collected Revenue"
"8979","Department for the Aging","State Grants and Contracts-Categorical","CRIME VICTIMS PROGRAM","General Fund","STATE","CRIME VICTIMS COMPENSATION","2021","2021","347208","347208","4515072","Collected Unearned Revenue Roll"
"8980","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","4407780.88","Collected Unearned Revenue Roll"
"8981","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","18849277","22507003","4288209.75","Collected Revenue"
"8982","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","18849277","22507003","4288209.75","Billed Revenue"
"8983","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","4244243","4244243","Collected Revenue"
"8984","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","4244243","4244243","Accounts Left In Old Year"
"8985","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","4244243","4244243","Billed Revenue"
"8986","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","3901185","Collected Unearned Revenue Roll"
"8987","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","3692684.33","Billed Revenue"
"8988","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","3565003","Collected Unearned Revenue Roll"
"8989","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","3381669.89","Unbilled Revenue"
"8990","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2021","0","12732528","3215441","Collected Revenue"
"8991","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","3215441","Collected Unearned Revenue Roll"
