"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"7786","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","32667714","1232413","Collected Revenue"
"7787","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","32667714","1232413","Billed Revenue"
"7788","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2018","2018","0","1231595","1231595.8","Collected Unearned Revenue Roll"
"7789","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2018","2019","3930745","5002028","1216393","Collected Revenue"
"7790","Department of Youth and Community Development","State Grants and Contracts-Categorical","STATE AID FOR YOUTH SERVICES","General Fund","STATE","YOUTH","2018","2019","3930745","5002028","1216393","Billed Revenue"
"7791","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","1100872.45","Collected Revenue"
"7792","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2018","2019","0","1175500","1085500","Collected Revenue"
"7793","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2018","2018","0","1175500","1085500","Billed Revenue"
"7794","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","986288.83","Collected Revenue"
"7795","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","962564.77","Collected Revenue"
"7796","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","962564.77","Billed Revenue"
"7797","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","940021.34","Collected Revenue"
"7798","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","940021.34","Billed Revenue"
"7799","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2018","2018","0","1175500","809150","Collected Revenue"
"7800","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2018","2018","0","1175500","809150","Billed Revenue"
"7801","Department of Youth and Community Development","Non-Governmental Grants","PRIVATE GRANTS","General Fund","OTHER CATEGORICAL","NONGOVT GRANTS-OTHER","2018","2018","0","1175500","809150","Collected Unearned Revenue Roll"
"7802","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","782349.53","Collected Revenue"
"7803","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","734014.37","Collected Revenue"
"7804","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","734014.37","Billed Revenue"
"7805","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2019","5513702","5513702","716483.92","Collected Revenue"
"7806","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","716483.92","Billed Revenue"
"7807","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","698415.8","Billed Revenue"
"7808","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","683678.51","Collected Revenue"
"7809","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","666408.3","Collected Revenue"
"7810","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","666408.3","Billed Revenue"
"7811","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","665287.98","Collected Revenue"
"7812","Department of Youth and Community Development","CHARGES FOR SERVICES","SOCIAL SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","624260","624260","624260","Collected Revenue"
"7813","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","621282.41","Collected Revenue"
"7814","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","621282.41","Billed Revenue"
"7815","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","599584.81","Collected Revenue"
"7816","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","599584.81","Billed Revenue"
"7817","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","589389.3","Collected Revenue"
"7818","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","584556.44","Billed Revenue"
"7819","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","552788.92","Collected Revenue"
"7820","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","552788.92","Billed Revenue"
"7821","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","543510.9","Collected Revenue"
"7822","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","543510.9","Billed Revenue"
"7823","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","522118.57","Collected Revenue"
"7824","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","522118.57","Billed Revenue"
"7825","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2019","2450534","2450534","497712.43","Collected Revenue"
"7826","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","497712.43","Billed Revenue"
"7827","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","487973.25","Collected Revenue"
"7828","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","WORKFORCE INVESTMENT ACT CENTRAL ADMINIS","General Fund","FEDERAL - OTHER","LABOR","2018","2018","2450534","2450534","487973.25","Billed Revenue"
"7829","Department of Youth and Community Development","State Grants and Contracts-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2018","2018","772765","895505","468319.5","Collected Revenue"
"7830","Department of Youth and Community Development","State Grants and Contracts-Categorical","RUNAWAY & HOMELESS YOUTH","General Fund","STATE","YOUTH","2018","2018","772765","895505","468319.5","Billed Revenue"
"7831","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","468181.73","Collected Revenue"
"7832","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","468181.73","Billed Revenue"
"7833","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","465636.62","Collected Revenue"
"7834","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","465636.62","Billed Revenue"
"7835","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2018","28576101","33817715","425840.65","Collected Revenue"
"7836","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","411792.06","Collected Revenue"
"7837","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. IN SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","5513702","5513702","411792.06","Billed Revenue"
"7838","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","CHILD AND ADULT CARE FOOD PROGRAM","General Fund","FEDERAL - OTHER","AGRICULTURE","2018","2019","0","8400000","393315.64","Collected Revenue"
"7839","Department of Youth and Community Development","State Grants and Contracts-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2018","2019","571614","1034299","389825.14","Collected Revenue"
"7840","Department of Youth and Community Development","State Grants and Contracts-Categorical","TRANSITIONAL INDEPENDENT LIVIN","General Fund","STATE","YOUTH","2018","2018","571614","1034299","389825.14","Billed Revenue"
"7841","Department of Youth and Community Development","CHARGES FOR SERVICES","OTHER SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2018","2018","24786608","27888757","386816","Collected Revenue"
"7842","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","381015.83","Collected Revenue"
"7843","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","COMMUNITY SERVICE BLOCK GRANT","General Fund","FEDERAL - OTHER","Health and Human Services","2018","2019","28576101","33817715","381015.83","Billed Revenue"
"7844","Department of Youth and Community Development","Federal Grants and Contracts-Categorical","W.I.A. OUT OF SCHOOL YOUTH","General Fund","FEDERAL - OTHER","LABOR","2018","2018","16541104","16541104","379874.51","Collected Revenue"
