"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"9122","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3579495","887023.03","Billed Revenue"
"9123","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","10272714","10272714","856326.52","Collected Revenue"
"9124","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","10272714","10272714","856326.52","Billed Revenue"
"9125","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2021","18546806","18546806","817643","Collected Unearned Revenue Roll"
"9126","Department for the Aging","Federal Grants and Contracts-Categorical","Nutrition Services Incentive Program","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2023","10272714","10272714","766551.72","Accounts Left In Old Year"
"9127","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","741386.87","Billed Revenue"
"9128","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","735760.84","Collected Unearned Revenue Roll"
"9129","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","708667.27","Collected Revenue"
"9130","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","708667.27","Billed Revenue"
"9131","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","694589","Collected Unearned Revenue Roll"
"9132","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","0","3487527","680124.5","Collected Revenue"
"9133","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","680124.5","Collected Unearned Revenue Roll"
"9134","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","3514168","3514168","646956.34","Collected Revenue"
"9135","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","3514168","3514168","646956.34","Unbilled Revenue"
"9136","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","3514168","3514168","646956.3","Accounts Left In Old Year"
"9137","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE E - CAREGIVER SUPPORT","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","3514168","3514168","646956.3","Billed Revenue"
"9138","Department for the Aging","CHARGES FOR SERVICES","EDUCATION SERVICES/FEES","General Fund","INTRA-CITY SALES","INTRA-CITY CHARGES","2021","2021","0","740140","628911.63","Collected Revenue"
"9139","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","604150.64","Collected Unearned Revenue Roll"
"9140","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","18849277","18849277","591834.41","Collected Revenue"
"9141","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","591834.41","Billed Revenue"
"9142","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","0","589372","Collected Unearned Revenue Roll"
"9143","Department for the Aging","State Grants and Contracts-Categorical","COMMUNITY SERVICES FOR AGING","General Fund","STATE","AGING","2021","2022","10072924","10072924","584292","Collected Revenue"
"9144","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","38849277","550000","Collected Unearned Revenue Roll"
"9145","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART C: NUTRITION SERVICES","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","18849277","18849277","550000","Collected Unearned Revenue Roll"
"9146","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE III, PART B: SUPPORTIVE SERVICES A","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","10270814","10270814","550000","Collected Unearned Revenue Roll"
"9147","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","499901.29","Collected Unearned Revenue Roll"
"9148","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1988414","412496","Collected Revenue"
"9149","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1973414","412496","Billed Revenue"
"9150","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1973414","412496","Collected Unearned Revenue Roll"
"9151","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","408821.5","Collected Revenue"
"9152","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","408821.5","Collected Revenue"
"9153","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","408821.5","Collected Unearned Revenue Roll"
"9154","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1698359","408798","Collected Unearned Revenue Roll"
"9155","Department for the Aging","State Grants and Contracts-Categorical","TRANSPORTATION AID","General Fund","STATE","EDUCATION","2021","2021","395804","395804","395804","Collected Revenue"
"9156","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","395804","Collected Unearned Revenue Roll"
"9157","Department for the Aging","State Grants and Contracts-Categorical","TRANSPORTATION AID","General Fund","STATE","EDUCATION","2021","2021","395804","395804","395804","Billed Revenue"
"9158","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2022","1698359","1988414","393522","Collected Revenue"
"9159","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1988414","393522","Billed Revenue"
"9160","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1973414","380322","Collected Revenue"
"9161","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1698359","380322","Billed Revenue"
"9162","Department for the Aging","Federal Grants and Contracts-Categorical","FOSTER GRANDPARENT GRANT","General Fund","FEDERAL - OTHER","COMM ON NATIONAL+COMMUNITY","2021","2021","1698359","1698359","380322","Collected Unearned Revenue Roll"
"9163","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","0","3487527","363901.21","Accounts Left In Old Year"
"9164","Department for the Aging","Federal Grants and Contracts-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","583746","614435","356671.38","Collected Revenue"
"9165","Department for the Aging","Federal Grants and Contracts-Categorical","HEALTH INSURANCE ASSISTANCE PM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","583746","584876","356671.38","Billed Revenue"
"9166","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","667026","667026","355376.54","Collected Revenue"
"9167","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","667026","667026","355376.54","Billed Revenue"
"9168","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2022","3579495","3270575","343271.05","Collected Revenue"
"9169","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","343271.05","Billed Revenue"
"9170","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE V SEN COM SER EMP PROGM.","General Fund","FEDERAL - OTHER","LABOR","2021","2021","3579495","3270575","332565.37","Collected Revenue"
"9171","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","332565.37","Collected Unearned Revenue Roll"
"9172","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","323401.04","Collected Revenue"
"9173","Department for the Aging","Federal Grants and Contracts-Categorical","MEDICAL ASSISTANCE PROGRAM","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","0","3058913","323401.04","Billed Revenue"
"9174","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","667026","667026","303147.05","Collected Revenue"
"9175","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2022","667026","667026","303147.05","Billed Revenue"
"9176","Department for the Aging","Federal Grants and Contracts-Categorical","TITLE 3D HEALTH PROMOTION","General Fund","FEDERAL - OTHER","Health and Human Services","2021","2021","667026","667026","303147.05","Unbilled Revenue"
"9177","Department for the Aging","State Grants and Contracts-Categorical","SUPPLE.NUTRITION ASSIST. PROG.","General Fund","STATE","AGING","2021","2021","10509762","10509762","287238.72","Collected Unearned Revenue Roll"
"9178","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2022","18546806","18546806","286368.1","Collected Revenue"
"9179","Department for the Aging","State Grants and Contracts-Categorical","EXPANDED IN-HOMES SERVICES","General Fund","STATE","AGING","2021","2022","18546806","18546806","286368.1","Billed Revenue"
