"","agency","revenue_category","revenue_source","fund_class","funding_class","revenue_class","budget_fiscal_year","fiscal_year","adopted","modified","recognized","closing_classification_name"
"11460","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","626050692","568273017","-114486","Billed Revenue"
"11461","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-118850","Collected Unearned Revenue Roll"
"11462","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","2793746","2793746","-120148","Billed Revenue"
"11463","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","12434431","12434431","-123677","Billed Revenue"
"11464","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","6978483","6978483","-130166","Billed Revenue"
"11465","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","46948648","46948648","-133497","Billed Revenue"
"11466","Department of Homeless Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2020","2020","0","0","-135418","Collected Unearned Revenue Roll"
"11467","Department of Homeless Services","State Grants and Contracts-Categorical","SHELTERS","General Fund","STATE","SOCIAL SERVICES","2020","2020","6971122","6971122","-135418","Billed Revenue"
"11468","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","626050692","568273017","-135622.4","Billed Revenue"
"11469","Department of Homeless Services","State Grants and Contracts-Categorical","ADULT SHELTER CAP","General Fund","STATE","SOCIAL SERVICES","2019","2020","68992099","68992099","-135910","Billed Revenue"
"11470","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","46948648","46948648","-136731","Billed Revenue"
"11471","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","12434431","12434431","-138242","Billed Revenue"
"11472","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-138980.61","Collected Unearned Revenue Roll"
"11473","Department of Homeless Services","Federal Grants and Contracts-Categorical","EMERGENCY SHELTER GRANTS PROGRAM","General Fund","FEDERAL - OTHER","HOUSING AND URBAN DEVELOPMENT","2018","2020","0","7283839","-138980.61","Billed Revenue"
"11474","Department of Homeless Services","State Grants and Contracts-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2019","2020","1723756","1835236","-140383.69","Billed Revenue"
"11475","Department of Homeless Services","State Grants and Contracts-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2018","2020","826671","1919499","-147243.48","Billed Revenue"
"11476","Department of Homeless Services","State Grants and Contracts-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2019","2020","95066084","102586990","-149714.76","Unbilled Revenue"
"11477","Department of Homeless Services","State Grants and Contracts-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2019","2020","95066084","102586990","-160839","Billed Revenue"
"11478","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","626050692","568273017","-164512.82","Unbilled Revenue"
"11479","Department of Homeless Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2020","2020","0","0","-165875","Collected Unearned Revenue Roll"
"11480","Department of Homeless Services","State Grants and Contracts-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2019","2020","1723756","1835236","-166062.07","Billed Revenue"
"11481","Department of Homeless Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2020","2020","0","0","-166062.07","Collected Unearned Revenue Roll"
"11482","Department of Homeless Services","State Grants and Contracts-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2019","2020","0","0","-166062.07","Collected Revenue"
"11483","Department of Homeless Services","State Grants and Contracts-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2019","2020","0","0","-166062.07","Billed Revenue"
"11484","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","6978483","6978483","-169838","Billed Revenue"
"11485","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2019","2020","3447000","3447000","-173479.68","Billed Revenue"
"11486","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-173479.68","Collected Unearned Revenue Roll"
"11487","Department of Homeless Services","State Grants and Contracts-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2018","2020","826671","1919499","-178351.88","Billed Revenue"
"11488","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","12434431","12434431","-182334","Billed Revenue"
"11489","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","2793746","2793746","-186405","Billed Revenue"
"11490","Department of Homeless Services","State Grants and Contracts-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2019","2020","95066084","102586990","-186505.57","Billed Revenue"
"11491","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","2793746","2793746","-188201","Billed Revenue"
"11492","Department of Homeless Services","State Grants and Contracts-Categorical","HOLDING ACCT UNALLOC STE RECPT","General Fund","STATE","HOLDING ACCT-UNDISTRBTED CASH","2020","2020","0","0","-190944.83","Collected Unearned Revenue Roll"
"11493","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - FRINGE BENEFITS","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","2793746","2793746","-193877","Billed Revenue"
"11494","Department of Homeless Services","State Grants and Contracts-Categorical","STATE DOSS FRINGE BENEFITS","General Fund","STATE","SOCIAL SERVICES","2018","2020","826671","1919499","-195521.53","Billed Revenue"
"11495","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2019","2020","3447000","3447000","-196686.08","Billed Revenue"
"11496","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-196686.08","Collected Unearned Revenue Roll"
"11497","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF - ADMINISTRATIVE EXPENSES","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","6978483","6978483","-201804","Billed Revenue"
"11498","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-202937.6","Collected Unearned Revenue Roll"
"11499","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-202937.6","Billed Revenue"
"11500","Department of Homeless Services","State Grants and Contracts-Categorical","SAFETY-NET","General Fund","STATE","SOCIAL SERVICES","2018","2020","72446891","95966891","-203946.26","Billed Revenue"
"11501","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2019","2020","3447000","3447000","-207342.08","Billed Revenue"
"11502","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-207342.08","Collected Unearned Revenue Roll"
"11503","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-208147.2","Collected Unearned Revenue Roll"
"11504","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2019","2020","3447000","3447000","-208147.2","Billed Revenue"
"11505","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-209189.12","Billed Revenue"
"11506","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-209189.12","Billed Revenue"
"11507","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-209189.12","Collected Unearned Revenue Roll"
"11508","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2019","2020","3447000","3447000","-211130.88","Billed Revenue"
"11509","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-211130.88","Collected Unearned Revenue Roll"
"11510","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-211364.74","Billed Revenue"
"11511","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-211364.74","Collected Unearned Revenue Roll"
"11512","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-212883.2","Collected Unearned Revenue Roll"
"11513","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","46948648","46948648","-213946","Billed Revenue"
"11514","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-216766.72","Billed Revenue"
"11515","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-216766.72","Collected Unearned Revenue Roll"
"11516","Department of Homeless Services","Federal Grants and Contracts-Categorical","TANF--EMERGENCY ASSISTANCE","General Fund","FEDERAL - OTHER","Health and Human Services","2020","2020","0","0","-218583","Billed Revenue"
"11517","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-220626.5","Collected Unearned Revenue Roll"
"11518","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-220626.5","Billed Revenue"
"11519","Department of Homeless Services","Federal Grants and Contracts-Categorical","HOLDING ACCT UNALLOC FED RECPT","General Fund","FEDERAL - OTHER","HOLDING ACCT-UNDISTRIBUTD CASH","2020","2020","0","0","-224167","Collected Unearned Revenue Roll"
"11520","Department of Homeless Services","Federal Grants and Contracts-Categorical","Veteran Affairs Homeless Providers and Per Diem Program","General Fund","FEDERAL - OTHER","Veterans Affairs","2020","2020","3447000","3447000","-224167","Billed Revenue"
"11521","Department of Homeless Services","Federal Grants and Contracts-Categorical","TEMPORARY ASSISTANCE FOR NEEDY FAMILIES","General Fund","FEDERAL - OTHER","Health and Human Services","2019","2020","626050692","568273017","-227649.13","Billed Revenue"
